25,400	30,200	30,200	12,500	2,950	30,000
25,400	30,200	30,200	12,500	2,950	30,000
25,400	30,200	30,200	12,500	2,940	30,000
25,400	30,200	30,200	12,500	2,930	30,000
25,400	30,200	30,200	12,500	2,950	30,000
25,400	30,200	30,200	12,500	2,940	30,000
25,400	30,200	30,200	12,500	2,940	30,000
25,400	30,200	30,200	12,500	2,950	30,000
25,400	30,200	30,200	12,500	2,950	30,000
25,400	30,200	30,200	12,500	2,950	30,000
25,400	30,200	30,200	12,500	2,950	30,000
25,400	30,200	30,200	12,500	2,960	30,000
25,400	30,200	30,200	12,500	2,980	30,000
25,400	30,200	30,200	12,500	2,980	30,000
25,400	30,200	30,200	12,500	2,990	30,000
25,400	30,200	30,200	12,500	3,000	30,000
25,400	30,200	30,100	12,500	3,000	30,000
25,400	30,200	30,100	12,500	2,990	30,000
25,400	30,200	30,100	12,500	3,000	30,000
25,400	30,200	30,100	12,500	3,000	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	3,000	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,100	12,500	3,000	60,000
25,400	30,200	30,100	12,500	3,000	60,000
25,400	30,200	30,100	12,500	3,000	60,000
25,400	30,200	30,100	12,500	3,000	60,000
25,400	30,200	30,100	12,500	2,990	60,000
25,400	30,200	30,200	12,500	3,000	60,000
25,400	30,200	30,200	12,500	3,000	60,000
25,400	30,200	30,200	12,500	3,000	60,000
25,400	30,200	30,200	12,500	3,000	60,000
25,400	30,200	30,200	12,500	3,000	60,000
25,400	30,200	30,200	12,500	3,010	60,000
25,400	30,300	30,200	12,500	3,010	60,000
25,400	30,300	30,200	12,500	3,010	60,000
25,400	30,300	30,200	12,500	3,010	60,000
25,400	30,400	30,200	12,500	3,010	60,000
25,400	30,500	30,200	12,500	3,010	60,000
25,400	30,500	30,200	12,500	3,010	60,000
25,400	30,600	30,200	12,500	3,010	60,000
25,400	30,600	30,200	12,500	3,010	60,000
25,400	30,700	30,200	12,500	3,020	60,000
25,400	30,800	30,200	12,500	3,020	60,000
25,400	30,900	30,200	12,500	3,020	60,000
25,400	30,900	30,200	12,500	3,020	60,000
25,400	31,100	30,200	12,500	3,020	60,000
25,400	31,100	30,200	12,500	3,020	60,000
25,400	31,200	30,200	12,500	3,020	60,000
25,400	31,300	30,200	12,500	3,020	60,000
25,400	31,400	30,200	12,500	3,020	60,000
25,400	31,500	30,200	12,500	3,010	60,000
25,400	31,600	30,200	12,500	3,010	60,000
25,400	31,700	30,200	12,500	3,010	60,000
25,400	31,800	30,200	12,500	3,020	60,000
25,400	32,000	30,200	12,500	3,020	60,000
25,400	32,100	30,300	12,500	3,020	60,000
25,400	32,200	30,300	12,500	3,020	60,000
25,400	32,400	30,300	12,500	3,020	60,000
25,400	32,500	30,300	12,500	3,020	60,000
25,400	32,600	30,300	12,500	3,010	60,000
25,400	32,800	30,400	12,500	3,010	60,000
25,400	32,800	30,400	12,500	3,010	60,000
25,400	32,900	30,500	12,500	3,010	60,000
25,400	33,100	30,500	12,500	3,000	60,000
25,400	33,300	30,600	12,500	3,010	60,000
25,400	33,300	30,600	12,500	3,010	60,000
25,400	33,400	30,600	12,500	3,010	60,000
25,400	33,500	30,700	12,500	3,010	60,000
25,400	33,700	30,800	12,500	3,000	60,000
25,400	33,800	30,900	12,500	3,000	60,000
25,400	34,000	31,000	12,500	3,000	60,000
25,400	34,100	31,100	12,500	3,010	60,000
25,400	34,300	31,100	12,500	3,020	60,000
25,400	34,500	31,200	12,500	3,010	60,000
25,400	34,600	31,200	12,500	3,020	60,000
25,400	34,700	31,400	12,500	3,020	60,000
25,400	34,800	31,500	12,500	3,020	60,000
25,400	34,800	31,600	12,500	3,020	60,000
25,400	34,900	31,600	12,500	3,020	60,000
25,400	35,100	31,700	12,500	3,020	60,000
25,400	35,200	31,800	12,500	3,030	60,000
25,400	35,400	31,800	12,500	3,030	60,000
25,400	35,600	31,900	12,500	3,030	60,000
25,400	35,700	31,900	12,500	3,040	60,000
25,400	35,900	32,100	12,500	3,040	60,000
25,400	36,000	32,200	12,500	3,030	60,000
25,400	36,100	32,300	12,500	3,020	60,000
25,400	36,300	32,400	12,500	3,020	60,000
25,400	36,400	32,500	12,500	3,020	60,000
25,400	36,500	32,600	12,500	3,020	60,000
25,400	36,600	32,700	12,500	3,020	60,000
25,400	36,500	32,800	12,500	3,010	60,000
25,400	36,600	33,000	12,500	3,020	60,000
25,400	36,700	33,200	12,500	3,020	60,000
25,400	36,900	33,300	12,500	3,020	60,000
25,400	37,000	33,400	12,500	3,030	60,000
25,400	37,200	33,600	12,500	3,030	60,000
25,400	37,400	33,700	12,500	3,030	60,000
25,400	37,600	33,800	12,500	3,020	60,000
25,400	37,700	33,900	12,500	3,030	60,000
25,400	37,900	34,000	12,500	3,030	60,000
25,400	38,000	34,100	12,500	3,030	60,000
25,400	38,100	34,100	12,500	3,040	60,000
25,400	38,200	34,200	12,500	3,040	60,000
25,400	38,200	34,400	12,500	3,040	60,000
25,400	38,300	34,500	12,500	3,040	60,000
25,400	38,400	34,600	12,500	3,040	60,000
25,400	38,600	34,700	12,500	3,020	60,000
25,400	38,700	34,900	12,500	3,010	60,000
25,400	38,800	35,100	12,500	3,020	60,000
25,400	38,900	35,200	12,500	3,010	60,000
25,400	39,100	35,300	12,500	3,010	60,000
25,400	39,200	35,500	12,500	3,010	60,000
25,400	39,300	35,700	12,500	3,010	60,000
25,400	39,400	35,700	12,500	3,020	60,000
25,400	39,500	35,800	12,500	3,020	60,000
25,400	39,800	35,900	12,500	3,020	60,000
25,400	39,900	36,000	12,500	3,010	60,000
25,400	40,100	36,200	12,500	3,010	60,000
25,400	40,200	36,200	12,500	3,010	60,000
25,400	40,400	36,300	12,500	3,010	60,000
25,400	40,500	36,500	12,500	3,010	60,000
25,400	40,600	36,600	12,500	3,010	60,000
25,400	40,600	36,700	12,500	3,010	60,000
25,400	40,700	36,900	12,500	3,020	60,000
25,400	40,800	37,100	12,500	3,010	60,000
25,400	40,900	37,100	12,500	3,020	60,000
25,400	41,100	37,200	12,500	3,020	60,000
25,400	41,200	37,400	12,500	3,000	60,000
25,400	41,400	37,500	12,500	3,000	60,000
25,400	41,400	37,700	12,500	2,990	60,000
25,400	41,500	37,900	12,500	3,000	60,000
25,400	41,600	38,000	12,500	3,000	60,000
25,400	41,600	38,100	12,500	3,010	60,000
25,400	41,600	38,100	12,500	3,010	60,000
25,400	41,700	38,200	12,500	3,000	60,000
25,400	41,800	38,200	12,500	3,000	60,000
25,400	41,900	38,300	12,500	3,000	60,000
25,400	42,100	38,600	12,500	2,990	60,000
25,400	42,200	38,700	12,500	2,990	60,000
25,400	42,200	38,800	12,500	3,000	60,000
25,400	42,200	39,000	12,500	3,000	60,000
25,400	42,200	39,100	12,500	3,000	60,000
25,400	42,200	39,200	12,500	3,000	60,000
25,400	42,300	39,300	12,500	3,010	60,000
25,400	42,400	39,300	12,500	3,010	60,000
25,400	42,500	39,400	12,500	3,000	60,000
25,400	42,700	39,500	12,500	3,000	60,000
25,400	42,700	39,600	12,500	3,010	60,000
25,400	42,800	39,700	12,500	3,010	60,000
25,400	42,800	39,900	12,500	3,010	60,000
25,400	42,900	40,100	12,500	3,020	60,000
25,400	43,100	40,100	12,500	3,020	60,000
25,400	43,200	40,200	12,500	3,010	60,000
25,400	43,300	40,200	12,500	3,010	60,000
25,400	43,400	40,200	12,500	3,000	60,000
25,400	43,400	40,300	12,500	3,010	60,000
25,400	43,400	40,500	12,500	3,000	60,000
25,400	43,400	40,700	12,500	3,000	60,000
25,400	43,500	40,800	12,500	2,990	60,000
25,400	43,500	40,800	12,500	2,990	60,000
25,400	43,600	40,900	12,500	3,000	60,000
25,400	43,600	41,000	12,500	3,000	60,000
25,400	43,600	41,100	12,500	3,000	60,000
25,400	43,700	41,100	12,500	3,000	60,000
25,400	43,800	41,200	12,500	3,000	60,000
25,400	43,900	41,300	12,500	2,990	60,000
25,400	44,000	41,400	12,500	2,980	60,000
25,400	44,000	41,500	12,500	2,990	60,000
25,400	44,100	41,600	12,500	2,980	60,000
25,400	44,200	41,600	12,500	2,960	60,000
25,400	44,200	41,600	12,500	2,970	60,000
25,400	44,200	41,700	12,500	2,960	60,000
25,400	44,300	41,800	12,500	2,960	60,000
25,400	44,300	41,900	12,500	2,970	60,000
25,400	44,400	42,000	12,500	2,970	60,000
25,400	44,400	42,100	12,500	2,970	60,000
25,400	44,500	42,100	12,500	2,970	60,000
25,400	44,600	42,200	12,500	2,970	60,000
25,400	44,600	42,200	12,500	2,960	60,000
25,400	44,700	42,200	12,500	2,970	60,000
25,400	44,700	42,400	12,500	2,960	60,000
25,400	44,700	42,600	12,500	2,970	60,000
25,400	44,700	42,700	12,500	2,980	60,000
25,400	44,700	42,700	12,500	2,980	60,000
25,400	44,800	42,700	12,500	3,000	60,000
25,400	44,800	42,800	12,500	2,970	60,000
25,400	44,800	42,800	12,500	2,960	60,000
25,400	44,800	42,800	12,500	2,970	60,000
25,400	44,800	42,800	12,500	2,960	60,000
25,400	44,800	42,900	12,500	2,950	60,000
25,400	44,900	43,000	12,500	2,960	60,000
25,400	44,900	43,100	12,500	2,980	60,000
25,400	45,000	43,100	12,500	3,040	60,000
25,400	45,000	43,200	12,500	3,070	60,000
25,400	45,100	43,200	12,500	3,060	60,000
25,400	45,100	43,300	12,500	3,050	60,000
25,400	45,100	43,400	12,500	3,050	60,000
25,400	45,100	43,400	12,500	3,030	60,000
25,400	45,100	43,400	12,500	3,010	60,000
25,400	45,100	43,500	12,500	3,010	60,000
25,400	45,100	43,600	12,500	3,010	60,000
25,400	45,200	43,700	12,500	3,010	60,000
25,400	45,200	43,700	12,500	3,020	60,000
25,400	45,200	43,700	12,500	3,020	60,000
25,400	45,300	43,700	12,500	3,020	60,000
25,400	45,300	43,800	12,500	3,020	60,000
25,400	45,300	43,800	12,500	3,020	60,000
25,400	45,400	43,800	12,500	3,020	60,000
25,400	45,400	43,900	12,500	3,010	60,000
25,400	45,400	43,900	12,500	3,010	60,000
25,400	45,500	44,000	12,500	3,020	60,000
25,400	45,500	44,100	12,500	3,020	60,000
25,400	45,600	44,200	12,500	3,020	60,000
25,400	45,600	44,200	12,500	3,020	60,000
25,400	45,600	44,200	12,500	3,030	60,000
25,400	45,600	44,200	12,500	3,020	60,000
25,400	45,700	44,200	12,500	3,020	60,000
25,400	45,600	44,300	12,500	3,020	60,000
25,400	45,600	44,400	12,500	3,010	60,000
25,400	45,600	44,400	12,500	3,010	60,000
25,400	45,600	44,400	12,500	3,010	60,000
25,400	45,600	44,500	12,500	3,020	60,000
25,400	45,700	44,500	12,500	3,020	60,000
25,400	45,700	44,600	12,500	3,020	60,000
25,400	45,700	44,600	12,500	3,030	60,000
25,400	45,800	44,600	12,500	3,030	60,000
25,400	45,700	44,600	12,500	3,030	60,000
