0,000	30,100	29,200	13,200	3,020	0,000
0,000	30,100	29,300	13,200	3,020	0,000
0,000	30,100	29,300	13,200	3,020	0,000
0,000	30,100	29,300	13,200	3,020	0,000
0,000	30,100	29,400	13,200	3,020	0,000
0,000	30,200	29,400	13,200	3,020	0,000
0,000	30,200	29,400	13,200	3,010	0,000
0,000	30,200	29,500	13,200	3,010	0,000
0,000	30,200	29,500	13,200	3,000	0,000
0,000	30,200	29,500	13,200	3,000	0,000
0,000	30,200	29,500	13,200	3,000	0,000
0,000	30,200	29,500	13,200	3,000	0,000
0,000	30,200	29,600	13,200	3,000	0,000
0,000	30,300	29,600	13,200	3,000	0,000
0,000	30,300	29,600	13,200	3,010	0,000
0,000	30,300	29,600	13,200	3,010	0,000
0,000	30,300	29,700	13,200	3,010	0,000
0,000	30,300	29,700	13,200	3,010	0,000
0,000	30,300	29,700	13,200	3,020	0,000
0,000	30,300	29,700	13,200	3,010	0,000
0,000	30,300	29,800	13,200	3,020	0,000
0,000	30,300	29,800	13,200	3,020	0,000
0,000	30,300	29,800	13,200	3,030	0,000
0,000	30,400	29,800	13,200	3,020	0,000
0,000	30,400	29,800	13,200	3,010	0,000
0,000	30,400	29,900	13,200	3,000	0,000
0,000	30,400	29,900	13,200	3,010	0,000
0,000	30,400	29,900	13,200	3,010	0,000
0,000	30,400	29,900	13,200	3,010	0,000
0,000	30,400	29,900	13,200	3,010	0,000
0,000	30,400	29,900	13,200	2,980	0,000
0,000	30,400	29,900	13,200	3,000	0,000
0,000	30,400	29,900	13,200	3,000	0,000
0,000	30,500	29,900	13,200	2,990	0,000
0,000	30,500	29,900	13,200	3,000	0,000
0,000	30,500	30,000	13,200	3,010	0,000
0,000	30,500	30,000	13,200	3,000	0,000
0,000	30,500	30,000	13,200	2,980	0,000
0,000	30,600	30,000	13,200	2,970	0,000
0,000	30,500	30,000	13,200	2,970	0,000
0,000	30,500	30,100	13,200	2,960	0,000
0,000	30,500	30,100	13,200	3,020	0,000
0,000	30,500	30,100	13,200	3,130	0,000
0,000	30,500	30,100	13,200	3,110	0,000
0,000	30,500	30,100	13,200	3,050	0,000
0,000	30,500	30,100	13,200	3,020	0,000
0,000	30,500	30,100	13,200	3,020	0,000
0,000	30,600	30,100	13,200	3,000	0,000
0,000	30,600	30,100	13,200	3,010	0,000
0,000	30,600	30,100	13,200	3,010	0,000
0,000	30,600	30,100	13,200	3,000	0,000
0,000	30,600	30,200	13,200	3,000	0,000
0,000	30,600	30,200	13,200	2,990	0,000
0,000	30,600	30,200	13,200	2,990	0,000
0,000	30,600	30,200	13,200	3,020	0,000
0,000	30,700	30,200	13,200	3,030	0,000
0,000	30,700	30,200	13,200	3,030	0,000
0,000	30,700	30,200	13,200	3,030	0,000
0,000	30,700	30,300	13,200	3,040	0,000
0,000	30,700	30,300	13,200	3,040	0,000
0,000	30,700	30,300	13,200	3,040	0,000
0,000	30,700	30,300	13,200	3,030	0,000
0,000	30,700	30,300	13,200	3,030	0,000
